item_id,order_id,product_id,category,quantity,unit_price,line_total
806487,203090,5078,Sports,1,55.4,55.4
806488,203091,5109,Home & Kitchen,1,102.65,102.65
806489,203092,5135,Books,1,21.71,21.71
806490,203093,5208,Home & Kitchen,1,64.16,64.16
806491,203094,5233,Clothing,1,67,67
806492,203095,5044,Books,2,26.38,52.76
806493,203096,5066,Sports,2,74.1,148.2
806494,203096,5049,Electronics,1,279.32,279.32
806495,203097,5010,Home & Kitchen,1,91.19,91.19
806496,203097,5157,Books,2,17.78,35.56
806497,203098,5091,Clothing,1,48.79,48.79
806498,203099,5038,Books,1,32.45,32.45
806499,203099,5029,Books,1,19.52,19.52
806500,203099,5202,Toys,1,37.17,37.17
806501,203099,5124,Beauty,1,45.95,45.95
806502,203100,5084,Beauty,1,38.01,38.01
806503,203101,5199,Toys,1,43.66,43.66
806504,203102,5077,Home & Kitchen,1,133.5,133.5
806505,203103,5195,Home & Kitchen,2,99.55,199.1
806506,203104,5128,Electronics,1,580.97,580.97
806507,203104,5069,Sports,1,98.14,98.14
806508,203105,5081,Beauty,1,24.64,24.64
806509,203106,5185,Sports,1,70.22,70.22
806510,203107,5053,Clothing,2,59.98,119.96
806511,203107,5004,Toys,2,28.35,56.7
806512,203108,5118,Sports,1,50.73,50.73
806513,203108,5107,Books,1,18.64,18.64
806514,203108,5027,Beauty,1,19.59,19.59
806515,203109,5180,Home & Kitchen,1,29.46,29.46
806516,203110,5015,Books,1,18.22,18.22
806517,203110,5176,Sports,2,60.31,120.62
806518,203111,5159,Clothing,1,68.99,68.99
806519,203111,5061,Home & Kitchen,1,77.91,77.91
806520,203112,5027,Beauty,1,19.59,19.59
806521,203113,5164,Sports,1,77.81,77.81
806522,203113,5018,Home & Kitchen,1,76.3,76.3
806523,203113,5165,Toys,1,38.74,38.74
806524,203114,5057,Electronics,2,557.97,1115.94
806525,203114,5113,Sports,1,81.85,81.85
806526,203115,5200,Electronics,1,551.18,551.18
806527,203116,5199,Toys,2,43.66,87.32
806528,203117,5011,Beauty,1,41.93,41.93
806529,203117,5162,Toys,2,18.62,37.24
806530,203118,5135,Books,1,21.71,21.71
806531,203118,5088,Books,2,26.01,52.02
806532,203118,5177,Sports,1,62.84,62.84
806533,203119,5227,Beauty,2,42.45,84.9
806534,203119,5111,Beauty,1,24.63,24.63
806535,203120,5066,Sports,1,74.1,74.1
806536,203121,5157,Books,3,17.78,53.34
806537,203122,5055,Books,1,29.64,29.64
806538,203123,5206,Clothing,1,66.33,66.33
806539,203124,5205,Beauty,1,29.04,29.04
806540,203125,5004,Toys,1,28.35,28.35
806541,203126,5100,Clothing,2,69.04,138.08
806542,203126,5004,Toys,1,28.35,28.35
806543,203127,5229,Sports,1,75.63,75.63
806544,203127,5093,Clothing,1,56.17,56.17
806545,203127,5194,Books,1,36.02,36.02
806546,203128,5153,Electronics,1,443.78,443.78
806547,203129,5235,Home & Kitchen,1,118.13,118.13
806548,203129,5003,Electronics,2,904.76,1809.52
806549,203129,5069,Sports,1,98.14,98.14
806550,203130,5166,Clothing,1,72.77,72.77
806551,203130,5182,Clothing,1,48.83,48.83
806552,203130,5162,Toys,1,18.62,18.62
806553,203130,5014,Home & Kitchen,1,73.96,73.96
806554,203131,5232,Electronics,3,373.73,1121.19
806555,203132,5093,Clothing,1,56.17,56.17
806556,203133,5193,Home & Kitchen,1,92.29,92.29
806557,203134,5214,Electronics,1,338.45,338.45
806558,203134,5142,Electronics,1,375.25,375.25
806559,203135,5238,Beauty,2,32.37,64.74
806560,203136,5002,Electronics,1,460.37,460.37
806561,203137,5234,Clothing,1,52.54,52.54
806562,203138,5236,Books,2,22.5,45
806563,203138,5035,Home & Kitchen,2,110.22,220.44
806564,203138,5143,Sports,2,62.96,125.92
806565,203138,5015,Books,1,18.22,18.22
806566,203139,5069,Sports,1,98.14,98.14
806567,203139,5044,Books,1,26.38,26.38
806568,203140,5125,Books,2,35.82,71.64
806569,203141,5132,Electronics,1,367.78,367.78
806570,203141,5031,Toys,1,47.31,47.31
806571,203141,5034,Beauty,1,36.33,36.33
806572,203141,5185,Sports,1,70.22,70.22
806573,203142,5026,Beauty,2,26.75,53.5
806574,203142,5079,Sports,1,54.97,54.97
806575,203142,5199,Toys,1,43.66,43.66
806576,203143,5086,Sports,1,118.92,118.92
806577,203144,5035,Home & Kitchen,1,110.22,110.22
806578,203144,5139,Beauty,2,43.41,86.82
806579,203144,5068,Clothing,1,61.74,61.74
806580,203144,5225,Books,1,25.41,25.41
806581,203145,5066,Sports,1,74.1,74.1
806582,203145,5176,Sports,1,60.31,60.31
806583,203145,5193,Home & Kitchen,2,92.29,184.58
806584,203145,5035,Home & Kitchen,1,110.22,110.22
806585,203145,5111,Beauty,1,24.63,24.63
806586,203145,5119,Clothing,1,35.79,35.79
806587,203146,5069,Sports,1,98.14,98.14
806588,203146,5250,Home & Kitchen,1,82.96,82.96
806589,203147,5245,Clothing,1,47.26,47.26
806590,203147,5103,Home & Kitchen,3,110.49,331.47
806591,203147,5109,Home & Kitchen,1,102.65,102.65
806592,203147,5010,Home & Kitchen,1,91.19,91.19
806593,203147,5152,Beauty,2,7.8,15.6
806594,203148,5001,Home & Kitchen,1,134.88,134.88
806595,203148,5039,Toys,1,26.29,26.29
806596,203148,5066,Sports,1,74.1,74.1
806597,203148,5207,Clothing,1,41.31,41.31
806598,203148,5214,Electronics,1,338.45,338.45
806599,203149,5155,Home & Kitchen,1,64.93,64.93
806600,203149,5185,Sports,2,70.22,140.44
806601,203150,5072,Home & Kitchen,1,68.39,68.39
806602,203150,5107,Books,1,18.64,18.64
806603,203150,5077,Home & Kitchen,1,133.5,133.5
806604,203151,5211,Beauty,1,36.69,36.69
806605,203151,5122,Electronics,2,303.62,607.24
806606,203151,5231,Home & Kitchen,2,131.61,263.22
806607,203151,5126,Beauty,1,18.86,18.86
806608,203152,5059,Home & Kitchen,3,87.4,262.2
806609,203152,5046,Toys,1,34.12,34.12
806610,203152,5232,Electronics,1,373.73,373.73
806611,203153,5192,Home & Kitchen,1,56.91,56.91
806612,203153,5189,Electronics,1,309.96,309.96
806613,203153,5178,Home & Kitchen,1,44.62,44.62
806614,203153,5072,Home & Kitchen,1,68.39,68.39
806615,203153,5235,Home & Kitchen,1,118.13,118.13
806616,203153,5192,Home & Kitchen,1,56.91,56.91
806617,203154,5045,Clothing,2,83.2,166.4
806618,203154,5195,Home & Kitchen,1,99.55,99.55
806619,203154,5187,Home & Kitchen,1,129.17,129.17
806620,203155,5225,Books,1,25.41,25.41
806621,203155,5020,Home & Kitchen,1,55.03,55.03
806622,203155,5021,Clothing,1,87.96,87.96
806623,203155,5133,Clothing,3,32.28,96.84
806624,203156,5031,Toys,1,47.31,47.31
806625,203156,5150,Home & Kitchen,1,120.32,120.32
806626,203156,5235,Home & Kitchen,1,118.13,118.13
806627,203156,5187,Home & Kitchen,1,129.17,129.17
806628,203156,5246,Beauty,1,41.07,41.07
806629,203156,5249,Home & Kitchen,1,92.52,92.52
806630,203157,5080,Beauty,1,29.43,29.43
806631,203158,5246,Beauty,1,41.07,41.07
806632,203158,5088,Books,2,26.01,52.02
806633,203158,5184,Electronics,1,451.97,451.97
806634,203159,5138,Clothing,1,86.03,86.03
806635,203159,5038,Books,1,32.45,32.45
806636,203159,5249,Home & Kitchen,1,92.52,92.52
806637,203159,5139,Beauty,2,43.41,86.82
806638,203160,5187,Home & Kitchen,1,129.17,129.17
806639,203160,5122,Electronics,1,303.62,303.62
806640,203160,5065,Beauty,1,46.21,46.21
806641,203160,5089,Beauty,3,29.62,88.86
806642,203161,5246,Beauty,2,41.07,82.14
806643,203162,5119,Clothing,1,35.79,35.79
806644,203162,5080,Beauty,1,29.43,29.43
806645,203162,5217,Home & Kitchen,1,65.17,65.17
806646,203162,5026,Beauty,1,26.75,26.75
806647,203162,5113,Sports,1,81.85,81.85
806648,203162,5055,Books,1,29.64,29.64
806649,203163,5093,Clothing,1,56.17,56.17
806650,203163,5135,Books,2,21.71,43.42
806651,203164,5172,Toys,1,48.56,48.56
806652,203164,5099,Beauty,1,26.13,26.13
806653,203164,5087,Books,1,12.69,12.69
806654,203164,5016,Home & Kitchen,2,134.76,269.52
806655,203164,5054,Toys,1,25.52,25.52
806656,203165,5235,Home & Kitchen,1,118.13,118.13
806657,203165,5027,Beauty,1,19.59,19.59
806658,203165,5118,Sports,1,50.73,50.73
806659,203165,5150,Home & Kitchen,1,120.32,120.32
806660,203166,5242,Home & Kitchen,1,126.31,126.31
806661,203166,5204,Toys,1,28.99,28.99
806662,203166,5156,Clothing,1,35.92,35.92
806663,203167,5151,Electronics,3,360.16,1080.48
806664,203168,5077,Home & Kitchen,1,133.5,133.5
806665,203169,5095,Electronics,1,516.16,516.16
806666,203169,5236,Books,1,22.5,22.5
806667,203169,5102,Toys,3,34.83,104.49
806668,203170,5226,Home & Kitchen,2,62.25,124.5
806669,203171,5165,Toys,1,38.74,38.74
806670,203171,5174,Home & Kitchen,1,39.95,39.95
806671,203172,5011,Beauty,2,41.93,83.86
806672,203172,5162,Toys,1,18.62,18.62
806673,203172,5070,Electronics,1,608.29,608.29
806674,203173,5238,Beauty,1,32.37,32.37
806675,203173,5245,Clothing,1,47.26,47.26
806676,203174,5245,Clothing,1,47.26,47.26
806677,203174,5199,Toys,1,43.66,43.66
806678,203175,5008,Electronics,1,18.74,18.74
806679,203176,5194,Books,1,36.02,36.02
806680,203176,5003,Electronics,1,904.76,904.76
806681,203177,5038,Books,1,32.45,32.45
806682,203177,5172,Toys,1,48.56,48.56
806683,203178,5092,Toys,1,18.2,18.2
806684,203179,5231,Home & Kitchen,1,131.61,131.61
806685,203179,5197,Clothing,2,58.69,117.38
806686,203180,5185,Sports,1,70.22,70.22
806687,203181,5199,Toys,1,43.66,43.66
806688,203181,5161,Home & Kitchen,3,129.26,387.78
806689,203181,5099,Beauty,1,26.13,26.13
806690,203181,5094,Home & Kitchen,1,134.91,134.91
806691,203182,5146,Books,1,24.99,24.99
806692,203182,5115,Clothing,1,71.54,71.54
806693,203182,5070,Electronics,1,608.29,608.29
806694,203182,5238,Beauty,2,32.37,64.74
806695,203183,5112,Clothing,3,27.02,81.06
806696,203183,5221,Clothing,3,62.1,186.3
806697,203183,5161,Home & Kitchen,1,129.26,129.26
806698,203184,5219,Sports,1,95.76,95.76
806699,203184,5063,Toys,3,26.94,80.82
806700,203184,5100,Clothing,2,69.04,138.08
806701,203184,5097,Clothing,1,40.45,40.45
806702,203185,5125,Books,1,35.82,35.82
806703,203186,5176,Sports,1,60.31,60.31
806704,203186,5111,Beauty,1,24.63,24.63
806705,203186,5098,Beauty,1,29.95,29.95
806706,203187,5141,Home & Kitchen,1,82.5,82.5
806707,203188,5013,Home & Kitchen,2,73.85,147.7
806708,203189,5088,Books,1,26.01,26.01
806709,203189,5243,Books,1,20.54,20.54
806710,203190,5062,Electronics,1,393.24,393.24
806711,203190,5121,Toys,1,41.02,41.02
806712,203191,5015,Books,2,18.22,36.44
806713,203192,5026,Beauty,1,26.75,26.75
806714,203193,5240,Sports,1,64.03,64.03
806715,203193,5115,Clothing,1,71.54,71.54
806716,203193,5133,Clothing,1,32.28,32.28
806717,203194,5071,Beauty,1,18.78,18.78
806718,203195,5104,Clothing,2,65.78,131.56
806719,203196,5050,Electronics,1,617.56,617.56
806720,203196,5076,Sports,1,45.12,45.12
806721,203196,5154,Books,2,31.11,62.22
806722,203196,5095,Electronics,2,516.16,1032.32
806723,203197,5166,Clothing,1,72.77,72.77
806724,203197,5063,Toys,1,26.94,26.94
806725,203198,5044,Books,1,26.38,26.38
806726,203198,5007,Sports,1,87.89,87.89
806727,203198,5225,Books,1,25.41,25.41
806728,203199,5237,Books,1,11.8,11.8
806729,203200,5042,Clothing,1,29.15,29.15
806730,203201,5172,Toys,2,48.56,97.12
806731,203201,5105,Electronics,2,247.09,494.18
806732,203201,5249,Home & Kitchen,1,92.52,92.52
806733,203202,5082,Home & Kitchen,1,137.9,137.9
806734,203202,5173,Beauty,2,41.31,82.62
806735,203202,5171,Home & Kitchen,1,27.61,27.61
806736,203202,5063,Toys,2,26.94,53.88
806737,203202,5028,Clothing,2,48.5,97
806738,203203,5080,Beauty,1,29.43,29.43
806739,203203,5249,Home & Kitchen,2,92.52,185.04
806740,203204,5218,Clothing,1,57.63,57.63
806741,203204,5048,Home & Kitchen,1,157.23,157.23
806742,203204,5244,Clothing,1,55.64,55.64
806743,203204,5080,Beauty,2,29.43,58.86
806744,203205,5191,Clothing,2,71.46,142.92
806745,203205,5010,Home & Kitchen,1,91.19,91.19
806746,203205,5061,Home & Kitchen,1,77.91,77.91
806747,203206,5173,Beauty,1,41.31,41.31
806748,203206,5082,Home & Kitchen,2,137.9,275.8
806749,203206,5109,Home & Kitchen,2,102.65,205.3
806750,203206,5228,Books,3,26.25,78.75
806751,203207,5052,Toys,1,31.38,31.38
806752,203207,5191,Clothing,1,71.46,71.46
806753,203207,5158,Home & Kitchen,1,41.36,41.36
806754,203207,5011,Beauty,1,41.93,41.93
806755,203207,5227,Beauty,1,42.45,42.45
806756,203208,5144,Clothing,1,73.17,73.17
806757,203208,5072,Home & Kitchen,1,68.39,68.39
806758,203208,5195,Home & Kitchen,2,99.55,199.1
806759,203208,5226,Home & Kitchen,2,62.25,124.5
806760,203208,5223,Clothing,1,34.63,34.63
806761,203209,5013,Home & Kitchen,1,73.85,73.85
806762,203209,5101,Beauty,2,17.26,34.52
806763,203209,5232,Electronics,1,373.73,373.73
806764,203210,5111,Beauty,1,24.63,24.63
806765,203210,5021,Clothing,1,87.96,87.96
806766,203210,5006,Beauty,1,29.79,29.79
806767,203210,5050,Electronics,1,617.56,617.56
806768,203211,5004,Toys,1,28.35,28.35
806769,203211,5117,Books,1,15.28,15.28
806770,203211,5160,Beauty,1,17.66,17.66
806771,203211,5166,Clothing,1,72.77,72.77
806772,203212,5192,Home & Kitchen,1,56.91,56.91
806773,203212,5014,Home & Kitchen,1,73.96,73.96
806774,203213,5072,Home & Kitchen,2,68.39,136.78
806775,203213,5213,Toys,1,27.76,27.76
806776,203213,5046,Toys,1,34.12,34.12
806777,203213,5069,Sports,1,98.14,98.14
806778,203213,5077,Home & Kitchen,1,133.5,133.5
806779,203213,5194,Books,1,36.02,36.02
806780,203214,5169,Beauty,1,5,5
806781,203214,5232,Electronics,1,373.73,373.73
806782,203215,5192,Home & Kitchen,1,56.91,56.91
806783,203215,5048,Home & Kitchen,1,157.23,157.23
806784,203215,5094,Home & Kitchen,1,134.91,134.91
806785,203215,5101,Beauty,1,17.26,17.26
806786,203215,5043,Home & Kitchen,3,124.51,373.53
806787,203216,5080,Beauty,1,29.43,29.43
806788,203216,5059,Home & Kitchen,1,87.4,87.4
806789,203216,5063,Toys,1,26.94,26.94
806790,203217,5219,Sports,1,95.76,95.76
806791,203217,5105,Electronics,1,247.09,247.09
806792,203218,5054,Toys,1,25.52,25.52
806793,203219,5242,Home & Kitchen,1,126.31,126.31
806794,203219,5137,Electronics,1,839.18,839.18
806795,203219,5034,Beauty,2,36.33,72.66
806796,203220,5166,Clothing,2,72.77,145.54
806797,203220,5079,Sports,2,54.97,109.94
806798,203221,5102,Toys,2,34.83,69.66
806799,203221,5084,Beauty,1,38.01,38.01
806800,203222,5133,Clothing,3,32.28,96.84
806801,203223,5050,Electronics,1,617.56,617.56
806802,203224,5122,Electronics,3,303.62,910.86
806803,203225,5194,Books,1,36.02,36.02
806804,203225,5149,Toys,1,14.82,14.82
806805,203225,5223,Clothing,1,34.63,34.63
806806,203226,5069,Sports,3,98.14,294.42
806807,203226,5145,Home & Kitchen,3,98.84,296.52
806808,203226,5250,Home & Kitchen,1,82.96,82.96
806809,203226,5227,Beauty,1,42.45,42.45
806810,203227,5185,Sports,1,70.22,70.22
806811,203228,5063,Toys,1,26.94,26.94
806812,203228,5243,Books,1,20.54,20.54
806813,203228,5197,Clothing,2,58.69,117.38
806814,203229,5047,Clothing,2,5,10
806815,203229,5174,Home & Kitchen,1,39.95,39.95
806816,203229,5231,Home & Kitchen,3,131.61,394.83
806817,203230,5052,Toys,1,31.38,31.38
806818,203231,5186,Clothing,2,37.58,75.16
806819,203232,5031,Toys,1,47.31,47.31
806820,203232,5172,Toys,1,48.56,48.56
806821,203233,5170,Beauty,1,27.89,27.89
806822,203234,5137,Electronics,1,839.18,839.18
806823,203234,5055,Books,3,29.64,88.92
806824,203234,5219,Sports,1,95.76,95.76
806825,203235,5070,Electronics,1,608.29,608.29
806826,203235,5169,Beauty,1,5,5
806827,203236,5151,Electronics,1,360.16,360.16
806828,203236,5050,Electronics,1,617.56,617.56
806829,203237,5219,Sports,1,95.76,95.76
806830,203238,5119,Clothing,3,35.79,107.37
806831,203239,5196,Clothing,1,93.29,93.29
806832,203240,5183,Sports,1,71.65,71.65
806833,203241,5210,Books,1,18.04,18.04
806834,203242,5229,Sports,2,75.63,151.26
806835,203242,5121,Toys,1,41.02,41.02
806836,203243,5183,Sports,1,71.65,71.65
806837,203244,5206,Clothing,1,66.33,66.33
806838,203244,5165,Toys,1,38.74,38.74
806839,203244,5199,Toys,2,43.66,87.32
806840,203245,5069,Sports,1,98.14,98.14
806841,203245,5054,Toys,1,25.52,25.52
806842,203245,5132,Electronics,2,367.78,735.56
806843,203246,5085,Books,1,17.78,17.78
806844,203247,5182,Clothing,1,48.83,48.83
806845,203247,5022,Sports,1,39.09,39.09
806846,203247,5121,Toys,1,41.02,41.02
806847,203248,5137,Electronics,2,839.18,1678.36
806848,203249,5113,Sports,2,81.85,163.7
806849,203250,5199,Toys,1,43.66,43.66
806850,203251,5058,Clothing,1,34.8,34.8
806851,203251,5209,Beauty,1,36.61,36.61
806852,203252,5029,Books,1,19.52,19.52
806853,203253,5185,Sports,1,70.22,70.22
806854,203253,5075,Clothing,1,71.43,71.43
806855,203254,5126,Beauty,1,18.86,18.86
806856,203254,5135,Books,2,21.71,43.42
806857,203255,5008,Electronics,1,18.74,18.74
806858,203255,5077,Home & Kitchen,3,133.5,400.5
806859,203256,5165,Toys,1,38.74,38.74
806860,203257,5121,Toys,3,41.02,123.06
806861,203257,5102,Toys,1,34.83,34.83
806862,203258,5010,Home & Kitchen,1,91.19,91.19
806863,203259,5020,Home & Kitchen,1,55.03,55.03
806864,203259,5081,Beauty,1,24.64,24.64
806865,203260,5220,Toys,1,27.38,27.38
806866,203261,5055,Books,1,29.64,29.64
806867,203262,5136,Electronics,1,366.92,366.92
806868,203263,5193,Home & Kitchen,1,92.29,92.29
806869,203263,5199,Toys,1,43.66,43.66
806870,203263,5250,Home & Kitchen,1,82.96,82.96
806871,203264,5227,Beauty,1,42.45,42.45
806872,203264,5111,Beauty,1,24.63,24.63
806873,203265,5092,Toys,1,18.2,18.2
806874,203266,5017,Electronics,1,5,5
806875,203266,5142,Electronics,1,375.25,375.25
806876,203266,5202,Toys,3,37.17,111.51
806877,203267,5164,Sports,1,77.81,77.81
806878,203268,5108,Clothing,1,152.8,152.8
806879,203268,5067,Clothing,1,59.16,59.16
806880,203268,5072,Home & Kitchen,1,68.39,68.39
806881,203269,5246,Beauty,2,41.07,82.14
806882,203269,5072,Home & Kitchen,1,68.39,68.39
806883,203270,5187,Home & Kitchen,1,129.17,129.17
806884,203271,5129,Clothing,1,34.55,34.55
806885,203272,5223,Clothing,1,34.63,34.63
806886,203272,5178,Home & Kitchen,1,44.62,44.62
806887,203272,5141,Home & Kitchen,2,82.5,165
806888,203273,5005,Electronics,2,466.82,933.64
806889,203273,5188,Books,3,18.37,55.11
806890,203273,5017,Electronics,1,5,5
806891,203274,5137,Electronics,1,839.18,839.18
806892,203274,5189,Electronics,1,309.96,309.96
806893,203274,5139,Beauty,1,43.41,43.41
806894,203275,5073,Home & Kitchen,2,52.13,104.26
806895,203276,5114,Books,3,5,15
806896,203276,5099,Beauty,1,26.13,26.13
806897,203277,5164,Sports,1,77.81,77.81
806898,203278,5066,Sports,2,74.1,148.2
806899,203279,5054,Toys,1,25.52,25.52
806900,203280,5089,Beauty,1,29.62,29.62
806901,203280,5033,Electronics,1,382.22,382.22
806902,203281,5120,Home & Kitchen,2,70.42,140.84
806903,203281,5101,Beauty,1,17.26,17.26
806904,203281,5010,Home & Kitchen,1,91.19,91.19
806905,203282,5088,Books,1,26.01,26.01
806906,203283,5005,Electronics,1,466.82,466.82
806907,203284,5035,Home & Kitchen,1,110.22,110.22
806908,203285,5123,Clothing,1,56.86,56.86
806909,203286,5120,Home & Kitchen,1,70.42,70.42
806910,203287,5199,Toys,1,43.66,43.66
806911,203287,5051,Books,1,12.46,12.46
806912,203288,5075,Clothing,1,71.43,71.43
806913,203288,5212,Sports,1,29.01,29.01
806914,203288,5139,Beauty,1,43.41,43.41
806915,203289,5183,Sports,1,71.65,71.65
806916,203289,5200,Electronics,2,551.18,1102.36
806917,203290,5107,Books,2,18.64,37.28
806918,203291,5170,Beauty,1,27.89,27.89
806919,203292,5162,Toys,1,18.62,18.62
806920,203292,5120,Home & Kitchen,2,70.42,140.84
806921,203293,5217,Home & Kitchen,1,65.17,65.17
806922,203293,5049,Electronics,1,279.32,279.32
806923,203294,5007,Sports,2,87.89,175.78
806924,203294,5181,Electronics,2,573.23,1146.46
806925,203294,5243,Books,1,20.54,20.54
806926,203295,5043,Home & Kitchen,1,124.51,124.51
806927,203296,5022,Sports,1,39.09,39.09
806928,203297,5235,Home & Kitchen,2,118.13,236.26
806929,203298,5057,Electronics,3,557.97,1673.91
806930,203298,5009,Beauty,2,33.11,66.22
806931,203299,5151,Electronics,2,360.16,720.32
806932,203300,5205,Beauty,1,29.04,29.04
806933,203300,5151,Electronics,1,360.16,360.16
806934,203300,5246,Beauty,1,41.07,41.07
806935,203301,5087,Books,1,12.69,12.69
806936,203302,5070,Electronics,1,608.29,608.29
806937,203302,5001,Home & Kitchen,1,134.88,134.88
806938,203302,5071,Beauty,1,18.78,18.78
806939,203303,5183,Sports,1,71.65,71.65
806940,203304,5164,Sports,2,77.81,155.62
806941,203304,5023,Sports,1,51.88,51.88
806942,203304,5162,Toys,2,18.62,37.24
806943,203304,5155,Home & Kitchen,2,64.93,129.86
806944,203305,5084,Beauty,1,38.01,38.01
806945,203305,5210,Books,1,18.04,18.04
