order_id,customer_id,order_date,order_year,order_month,device,channel,discount_pct,gross_amount,discount_amount,net_amount,free_shipping,ab_variant,is_returned
203640,10929,2024-07-01,2024,7,Desktop,Social Ads,0,347.12,0,336.71,1,B,0
203641,10929,2023-01-26,2023,1,Mobile,Organic,0,299.07,0,299.07,1,,0
203642,10929,2024-04-27,2024,4,Mobile,Organic,0,70.42,0,70.42,1,,0
203643,10929,2024-07-24,2024,7,Tablet,Paid Search,0,413.04,0,413.04,1,A,0
203644,10930,2024-12-18,2024,12,Desktop,Paid Search,0,236.18,0,236.18,1,A,0
203645,10930,2024-11-22,2024,11,Desktop,Paid Search,5,122.44,5.19,116.31,1,B,0
203646,10930,2024-12-14,2024,12,Mobile,Social Ads,5,26.13,1.31,24.82,0,A,0
203647,10930,2024-12-11,2024,12,Desktop,Social Ads,0,1261.05,0,1261.05,1,A,0
203648,10930,2024-10-19,2024,10,Desktop,Influencer,15,146.8,18.66,124.78,1,B,0
203649,10931,2022-12-07,2022,12,Tablet,Organic,0,184.61,0,184.61,1,,0
203650,10931,2024-09-26,2024,9,Mobile,Paid Search,0,71.54,0,71.54,1,A,0
203651,10931,2024-12-24,2024,12,Desktop,Social Ads,5,147.16,7.36,135.61,1,B,0
203652,10931,2024-12-18,2024,12,Mobile,Email,0,197.68,0,197.68,1,A,0
203653,10931,2023-04-18,2023,4,Mobile,Paid Search,5,7.8,0.39,7.41,0,,0
203654,10931,2023-03-27,2023,3,Desktop,Email,0,440.54,0,440.54,1,,0
203655,10932,2024-11-16,2024,11,Desktop,Paid Search,10,27.61,2.76,24.1,0,B,0
203656,10932,2024-08-23,2024,8,Mobile,Organic,5,182.26,9.11,173.15,1,A,0
203657,10932,2024-07-08,2024,7,Mobile,Paid Search,0,94.92,0,92.07,1,B,0
203658,10933,2024-09-06,2024,9,Mobile,Social Ads,0,1194.39,0,1194.39,1,A,0
203659,10933,2022-11-08,2022,11,Mobile,Organic,0,272.03,0,272.03,1,,0
203660,10933,2023-11-21,2023,11,Desktop,Paid Search,0,53.04,0,53.04,1,,0
203661,10933,2023-11-15,2023,11,Desktop,Social Ads,0,191.52,0,191.52,1,,0
203662,10933,2023-10-13,2023,10,Desktop,Social Ads,0,537.37,0,537.37,1,,0
203663,10934,2023-09-04,2023,9,Mobile,Referral,0,66.22,0,66.22,1,,0
203664,10934,2022-11-12,2022,11,Mobile,Organic,0,82.48,0,82.48,1,,0
203665,10934,2023-11-06,2023,11,Mobile,Email,0,90.24,0,90.24,1,,0
203666,10934,2023-05-20,2023,5,Desktop,Paid Search,0,132.06,0,132.06,1,,0
203667,10935,2023-10-21,2023,10,Mobile,Paid Search,0,427.83,0,427.83,1,,0
203668,10935,2024-10-24,2024,10,Tablet,Organic,5,38.74,1.94,36.8,0,A,0
203669,10936,2024-07-28,2024,7,Tablet,Social Ads,10,125.74,12.57,113.17,1,A,1
203670,10936,2024-11-06,2024,11,Desktop,Email,0,27.38,0,26.56,0,B,0
203671,10936,2024-11-26,2024,11,Desktop,Social Ads,0,15.28,0,15.28,0,A,0
203672,10936,2024-12-01,2024,12,Mobile,Email,0,52.54,0,52.54,1,A,0
203673,10937,2024-12-12,2024,12,Desktop,Social Ads,20,526.78,89.28,421.43,1,B,0
203674,10937,2024-12-28,2024,12,Desktop,Organic,10,127.63,12.76,114.87,1,A,0
203675,10937,2024-12-13,2024,12,Mobile,Email,0,109.72,0,109.72,1,A,0
203676,10937,2024-12-27,2024,12,Mobile,Social Ads,5,200.45,10.02,190.43,1,A,0
203677,10937,2024-12-09,2024,12,Mobile,Organic,10,182.38,18.24,164.14,1,A,0
203678,10937,2024-12-29,2024,12,Desktop,Paid Search,0,9.2,0,9.2,0,B,0
203679,10938,2024-12-04,2024,12,Desktop,Email,0,106.44,0,103.25,1,B,0
203680,10938,2024-08-18,2024,8,Mobile,Email,5,29.01,1.45,27.56,0,A,0
203681,10938,2024-12-05,2024,12,Mobile,Paid Search,5,32.37,1.62,30.75,0,A,0
203682,10938,2024-10-23,2024,10,Mobile,Organic,5,12.69,0.63,11.7,0,B,0
203683,10939,2023-10-05,2023,10,Desktop,Referral,10,82.71,8.27,74.44,1,,0
203684,10939,2024-05-12,2024,5,Mobile,Organic,0,1280,0,1280,1,,0
203685,10940,2023-11-01,2023,11,Tablet,Email,10,260.45,26.05,234.4,1,,0
203686,10941,2023-11-06,2023,11,Desktop,Email,40,61.32,24.53,36.79,0,,0
203687,10942,2024-06-27,2024,6,Desktop,Social Ads,0,91.72,0,91.72,1,A,0
203688,10942,2024-06-08,2024,6,Desktop,Influencer,0,32.66,0,32.66,0,A,0
203689,10943,2024-12-31,2024,12,Mobile,Social Ads,5,1255.34,62.77,1192.57,1,A,0
203690,10943,2024-12-07,2024,12,Mobile,Organic,0,91.19,0,91.19,1,A,0
203691,10943,2024-12-03,2024,12,Mobile,Email,5,167.24,8.36,158.88,1,A,1
203692,10943,2024-12-07,2024,12,Desktop,Organic,0,280.83,0,280.83,1,B,0
203693,10943,2024-12-08,2024,12,Desktop,Influencer,5,757.7,32.11,719.81,1,B,0
203694,10943,2024-12-28,2024,12,Mobile,Email,10,304.79,25.83,274.31,1,B,0
203695,10943,2024-11-27,2024,11,Desktop,Email,5,516.38,21.88,490.56,1,B,0
203696,10943,2024-12-06,2024,12,Mobile,Paid Search,5,644.41,32.22,612.19,1,A,0
203697,10943,2024-11-22,2024,11,Mobile,Organic,0,662.1,0,662.1,1,A,0
203698,10943,2024-12-29,2024,12,Mobile,Referral,5,970.28,48.51,921.77,1,A,0
203699,10943,2024-11-10,2024,11,Mobile,Referral,20,391.89,66.42,313.51,1,B,0
203700,10943,2024-11-14,2024,11,Desktop,Organic,0,371.33,0,371.33,1,B,0
203701,10944,2024-10-11,2024,10,Tablet,Referral,10,103.71,8.79,93.34,1,B,0
203702,10944,2024-10-10,2024,10,Mobile,Paid Search,30,24.68,7.4,17.28,0,A,0
203703,10944,2024-11-14,2024,11,Mobile,Paid Search,40,115.65,39.2,69.4,1,B,0
203704,10945,2022-11-11,2022,11,Mobile,Email,0,185.51,0,185.51,1,,0
203705,10945,2024-12-18,2024,12,Mobile,Referral,0,400.75,0,388.73,1,B,0
203706,10946,2024-11-06,2024,11,Desktop,Paid Search,0,354.72,0,344.08,1,B,0
203707,10946,2024-08-12,2024,8,Mobile,Paid Search,15,549.87,82.48,453.37,1,B,0
203708,10946,2024-11-24,2024,11,Mobile,Influencer,0,1014.98,0,984.53,1,B,0
203709,10946,2024-07-09,2024,7,Tablet,Social Ads,5,160.33,8.02,147.74,1,B,0
203710,10946,2024-07-14,2024,7,Desktop,Paid Search,0,340.29,0,330.08,1,B,0
203711,10946,2024-07-05,2024,7,Mobile,Social Ads,0,415.92,0,415.92,1,A,1
203712,10946,2024-06-12,2024,6,Mobile,Paid Search,0,1675.67,0,1675.67,1,A,0
203713,10946,2024-07-15,2024,7,Desktop,Social Ads,10,1243.25,124.33,1085.35,1,B,0
203714,10946,2024-02-17,2024,2,Mobile,Paid Search,5,603.64,30.18,573.46,1,,0
203715,10946,2024-12-18,2024,12,Mobile,Email,0,337.54,0,327.41,1,B,0
203716,10947,2023-10-09,2023,10,Desktop,Email,0,537.33,0,537.33,1,,0
203717,10947,2024-12-28,2024,12,Desktop,Paid Search,0,135.36,0,135.36,1,A,0
203718,10948,2024-12-02,2024,12,Mobile,Paid Search,0,34.83,0,33.79,0,B,0
203719,10948,2024-12-25,2024,12,Tablet,Organic,5,37.17,1.86,34.25,0,B,0
203720,10948,2024-07-16,2024,7,Tablet,Organic,10,26.29,2.63,23.66,0,A,0
203721,10948,2024-11-16,2024,11,Mobile,Organic,15,93.4,14.01,77.01,1,B,0
203722,10948,2024-06-16,2024,6,Mobile,Paid Search,0,67.15,0,67.15,1,B,0
203723,10948,2024-11-06,2024,11,Desktop,Email,10,540.84,54.08,486.76,1,A,0
203724,10948,2024-06-09,2024,6,Mobile,Paid Search,0,115.81,0,115.81,1,B,0
203725,10948,2024-11-24,2024,11,Mobile,Organic,0,15.28,0,14.82,0,B,0
203726,10949,2024-08-14,2024,8,Desktop,Social Ads,5,73.17,3.66,69.51,1,A,0
203727,10949,2024-07-06,2024,7,Mobile,Social Ads,0,758.72,0,735.96,1,B,0
203728,10949,2024-10-21,2024,10,Desktop,Social Ads,0,63.55,0,63.55,1,A,0
203729,10949,2024-12-01,2024,12,Mobile,Referral,5,302.16,15.11,287.05,1,A,0
203730,10950,2024-12-08,2024,12,Desktop,Paid Search,0,33.99,0,33.99,0,A,0
203731,10950,2024-11-26,2024,11,Mobile,Email,0,19.59,0,19,0,B,0
203732,10950,2024-11-14,2024,11,Mobile,Social Ads,0,68.44,0,68.44,1,A,1
203733,10951,2023-02-12,2023,2,Desktop,Social Ads,0,180.66,0,180.66,1,,0
203734,10951,2024-10-07,2024,10,Mobile,Paid Search,0,24.64,0,24.64,0,A,0
203735,10952,2024-08-08,2024,8,Mobile,Referral,0,1354.63,0,1354.63,1,A,0
203736,10952,2023-08-07,2023,8,Desktop,Social Ads,0,796.81,0,796.81,1,,0
203737,10952,2024-10-28,2024,10,Mobile,Organic,15,59.46,8.92,49.02,1,B,0
203738,10952,2024-12-10,2024,12,Tablet,Organic,0,31.38,0,30.44,0,B,0
203739,10953,2023-07-07,2023,7,Desktop,Organic,5,143.3,7.17,136.13,1,,0
203740,10954,2024-03-25,2024,3,Mobile,Social Ads,0,99.49,0,99.49,1,,1
203741,10954,2023-08-11,2023,8,Desktop,Email,15,199.69,29.95,169.74,1,,0
203742,10954,2023-07-25,2023,7,Desktop,Social Ads,0,115.32,0,115.32,1,,1
203743,10954,2024-01-22,2024,1,Mobile,Social Ads,0,148.5,0,148.5,1,,0
203744,10955,2024-03-23,2024,3,Mobile,Email,0,52.58,0,52.58,1,,0
203745,10955,2024-06-15,2024,6,Mobile,Social Ads,0,5,0,5,0,A,0
203746,10955,2024-11-14,2024,11,Desktop,Influencer,10,5,0.5,4.5,0,A,0
203747,10955,2024-10-15,2024,10,Mobile,Email,0,1235.12,0,1198.07,1,B,0
203748,10955,2024-07-05,2024,7,Mobile,Organic,10,15.28,1.53,13.34,0,B,1
203749,10955,2024-10-05,2024,10,Desktop,Paid Search,0,17.26,0,17.26,0,A,0
203750,10955,2024-06-26,2024,6,Mobile,Organic,0,72.4,0,72.4,1,A,0
203751,10955,2024-10-27,2024,10,Mobile,Organic,0,833.08,0,808.09,1,B,1
203752,10956,2024-08-03,2024,8,Mobile,Organic,10,958.15,95.81,836.47,1,B,0
203753,10956,2024-08-02,2024,8,Mobile,Referral,0,141.5,0,137.25,1,B,0
203754,10956,2024-12-12,2024,12,Mobile,Organic,0,489.07,0,474.4,1,B,0
203755,10956,2024-11-22,2024,11,Desktop,Organic,20,158.55,31.71,123.03,1,B,1
203756,10956,2024-05-09,2024,5,Desktop,Paid Search,0,27.38,0,27.38,0,,0
203757,10956,2024-07-19,2024,7,Mobile,Organic,0,349.76,0,339.27,1,B,0
203758,10956,2024-10-28,2024,10,Mobile,Social Ads,0,26.94,0,26.94,0,A,0
203759,10956,2024-03-23,2024,3,Mobile,Social Ads,5,232.06,11.6,220.46,1,,0
203760,10956,2024-06-14,2024,6,Desktop,Referral,0,127.12,0,123.31,1,B,0
203761,10956,2024-11-01,2024,11,Desktop,Organic,15,139.76,20.96,118.8,1,A,0
203762,10957,2024-06-10,2024,6,Mobile,Paid Search,0,253.13,0,245.54,1,B,0
203763,10957,2024-12-17,2024,12,Mobile,Organic,0,642.68,0,642.68,1,A,0
203764,10957,2024-10-05,2024,10,Tablet,Organic,0,471.56,0,471.56,1,A,0
203765,10957,2024-11-01,2024,11,Mobile,Organic,0,35.82,0,34.75,0,B,0
203766,10958,2023-12-18,2023,12,Desktop,Social Ads,0,237.84,0,237.84,1,,0
203767,10958,2023-07-28,2023,7,Mobile,Paid Search,10,151.26,15.13,136.13,1,,0
203768,10958,2024-09-24,2024,9,Mobile,Influencer,10,74.34,7.43,64.9,1,B,0
203769,10958,2023-09-01,2023,9,Mobile,Influencer,0,55.03,0,55.03,1,,0
203770,10959,2024-06-20,2024,6,Desktop,Paid Search,0,22.71,0,22.71,0,A,0
203771,10959,2024-12-07,2024,12,Mobile,Organic,0,360.16,0,349.36,1,B,0
203772,10959,2024-10-09,2024,10,Desktop,Email,0,387.9,0,376.26,1,B,0
203773,10959,2024-10-22,2024,10,Tablet,Organic,20,87.06,17.41,69.65,1,A,0
203774,10960,2024-12-26,2024,12,Mobile,Organic,5,124.51,6.23,118.28,1,A,0
203775,10960,2024-11-06,2024,11,Mobile,Organic,0,537.33,0,537.33,1,A,1
203776,10960,2024-11-05,2024,11,Tablet,Paid Search,10,202.82,20.28,182.54,1,A,0
203777,10961,2024-11-11,2024,11,Mobile,Paid Search,0,26.94,0,26.13,0,B,0
203778,10961,2024-08-25,2024,8,Desktop,Email,0,49.26,0,49.26,0,A,0
203779,10961,2024-11-12,2024,11,Desktop,Paid Search,0,19.82,0,19.23,0,B,0
203780,10961,2024-05-10,2024,5,Desktop,Social Ads,0,1864.57,0,1864.57,1,,0
203781,10962,2024-11-17,2024,11,Desktop,Email,20,247.09,49.42,197.67,1,A,0
203782,10962,2024-12-16,2024,12,Mobile,Influencer,20,18.64,3.73,14.91,0,A,0
203783,10963,2024-11-22,2024,11,Desktop,Email,10,66.21,6.62,57.8,1,B,0
203784,10963,2023-08-25,2023,8,Desktop,Referral,10,637.75,63.77,573.98,1,,0
203785,10963,2023-06-27,2023,6,Desktop,Referral,20,134.46,26.89,107.57,1,,0
203786,10964,2023-12-07,2023,12,Mobile,Influencer,15,33.11,4.97,28.14,0,,0
203787,10964,2024-12-23,2024,12,Desktop,Social Ads,5,168.56,8.43,160.13,1,A,1
203788,10964,2024-06-17,2024,6,Mobile,Organic,0,246.7,0,246.7,1,A,0
203789,10964,2023-10-19,2023,10,Mobile,Organic,5,117.08,5.85,111.23,1,,0
203790,10964,2023-08-04,2023,8,Desktop,Organic,10,107.52,10.75,96.77,1,,0
203791,10965,2024-12-21,2024,12,Tablet,Paid Search,30,807.39,242.22,565.17,1,A,0
203792,10965,2024-09-13,2024,9,Mobile,Organic,20,433.1,86.62,346.48,1,A,0
203793,10965,2024-11-30,2024,11,Mobile,Social Ads,20,110.49,22.1,88.39,1,A,0
203794,10966,2022-12-13,2022,12,Desktop,Social Ads,10,29.46,2.95,26.51,0,,0
203795,10966,2022-11-22,2022,11,Mobile,Organic,10,172.46,17.25,155.21,1,,0
203796,10966,2023-10-28,2023,10,Tablet,Influencer,5,1293.04,64.65,1228.39,1,,1
203797,10967,2023-09-19,2023,9,Mobile,Social Ads,0,163.27,0,163.27,1,,0
203798,10967,2024-11-21,2024,11,Desktop,Social Ads,0,167.41,0,167.41,1,A,0
203799,10967,2024-12-12,2024,12,Desktop,Organic,0,78.29,0,75.94,1,B,0
203800,10967,2024-02-16,2024,2,Mobile,Organic,0,82.5,0,82.5,1,,0
203801,10967,2023-07-28,2023,7,Mobile,Referral,0,82.62,0,82.62,1,,0
203802,10967,2023-12-04,2023,12,Mobile,Organic,0,460.37,0,460.37,1,,0
203803,10967,2023-09-04,2023,9,Mobile,Social Ads,0,26.94,0,26.94,0,,0
203804,10968,2024-12-20,2024,12,Desktop,Organic,15,98.14,14.72,83.42,1,A,0
203805,10968,2023-12-28,2023,12,Mobile,Paid Search,0,29.64,0,29.64,0,,1
203806,10968,2024-11-17,2024,11,Desktop,Paid Search,5,110.49,5.52,101.82,1,B,0
203807,10968,2024-12-12,2024,12,Tablet,Organic,0,73.96,0,73.96,1,A,0
203808,10968,2024-11-03,2024,11,Desktop,Email,15,1189.03,178.35,980.36,1,B,0
203809,10968,2024-12-15,2024,12,Mobile,Organic,5,120.59,6.03,111.12,1,B,0
203810,10969,2023-12-10,2023,12,Mobile,Referral,20,1589.66,317.93,1271.73,1,,0
203811,10969,2023-12-19,2023,12,Mobile,Organic,15,88.62,13.29,75.33,1,,0
203812,10970,2024-08-28,2024,8,Desktop,Paid Search,0,245.04,0,245.04,1,A,0
203813,10970,2024-08-25,2024,8,Tablet,Organic,0,59.06,0,59.06,1,A,0
203814,10971,2024-12-27,2024,12,Mobile,Social Ads,30,17.78,5.33,12.45,0,A,0
203815,10971,2024-12-30,2024,12,Desktop,Organic,40,797.3,318.92,478.38,1,A,0
203816,10971,2024-12-26,2024,12,Mobile,Paid Search,10,483.35,48.34,435.01,1,A,0
203817,10972,2022-12-07,2022,12,Desktop,Organic,0,137.74,0,137.74,1,,0
203818,10973,2023-12-13,2023,12,Mobile,Paid Search,0,125.81,0,125.81,1,,1
203819,10973,2023-11-05,2023,11,Desktop,Email,0,25.52,0,25.52,0,,0
203820,10974,2024-08-05,2024,8,Desktop,Paid Search,20,41.31,8.26,32.06,0,B,0
203821,10974,2024-11-27,2024,11,Desktop,Organic,15,730.9,109.64,602.62,1,B,0
203822,10974,2024-07-01,2024,7,Desktop,Paid Search,0,405.42,0,393.26,1,B,0
203823,10974,2023-12-10,2023,12,Mobile,Paid Search,0,62.1,0,62.1,1,,0
203824,10974,2024-11-16,2024,11,Desktop,Organic,0,598.48,0,598.48,1,A,0
203825,10974,2024-12-07,2024,12,Mobile,Email,0,34.12,0,34.12,0,A,0
203826,10974,2024-07-22,2024,7,Desktop,Paid Search,5,1161.94,58.1,1103.84,1,A,0
203827,10975,2022-08-10,2022,8,Mobile,Referral,20,206.35,41.27,165.08,1,,0
203828,10975,2023-12-05,2023,12,Mobile,Organic,30,84.9,25.47,59.43,1,,0
203829,10975,2022-06-14,2022,6,Desktop,Email,20,98.84,19.77,79.07,1,,0
203830,10976,2024-07-14,2024,7,Desktop,Email,0,146.93,0,142.52,1,B,0
203831,10976,2024-08-11,2024,8,Desktop,Paid Search,0,139.58,0,135.39,1,B,0
203832,10977,2024-08-21,2024,8,Mobile,Social Ads,15,304.29,45.64,258.65,1,A,0
203833,10977,2024-06-11,2024,6,Desktop,Social Ads,10,539.45,53.95,485.5,1,A,0
203834,10977,2024-08-08,2024,8,Mobile,Influencer,0,939.16,0,939.16,1,A,0
203835,10977,2024-04-10,2024,4,Desktop,Paid Search,0,551.43,0,551.43,1,,0
203836,10977,2024-12-26,2024,12,Tablet,Organic,0,86.27,0,83.68,1,B,0
203837,10977,2024-11-21,2024,11,Mobile,Organic,0,157.04,0,152.33,1,B,1
203838,10977,2024-11-17,2024,11,Desktop,Organic,0,325.88,0,316.1,1,B,0
203839,10977,2024-06-05,2024,6,Desktop,Organic,0,2421.74,0,2421.74,1,A,0
203840,10977,2024-12-07,2024,12,Mobile,Paid Search,10,609.32,60.93,548.39,1,A,1
203841,10977,2024-10-25,2024,10,Desktop,Paid Search,0,684.43,0,663.9,1,B,0
203842,10977,2024-05-28,2024,5,Desktop,Paid Search,0,275.97,0,275.97,1,,0
203843,10978,2024-09-05,2024,9,Desktop,Influencer,10,38.29,3.25,34.46,0,B,0
203844,10978,2024-09-27,2024,9,Mobile,Influencer,30,208.77,62.63,141.76,1,B,0
203845,10978,2024-10-01,2024,10,Mobile,Influencer,40,200.34,80.14,120.2,1,A,0
203846,10979,2024-11-20,2024,11,Mobile,Email,0,80.12,0,80.12,1,A,0
203847,10980,2024-11-21,2024,11,Mobile,Referral,10,26.75,2.67,24.08,0,A,0
203848,10980,2024-12-24,2024,12,Desktop,Organic,0,1376.99,0,1376.99,1,B,0
203849,10980,2024-12-11,2024,12,Mobile,Referral,0,66.91,0,66.91,1,B,0
203850,10980,2024-12-28,2024,12,Desktop,Social Ads,0,207.72,0,207.72,1,A,0
203851,10981,2023-10-14,2023,10,Desktop,Organic,5,507.14,25.36,481.78,1,,1
203852,10981,2023-03-01,2023,3,Desktop,Organic,0,441.16,0,441.16,1,,0
203853,10981,2023-12-21,2023,12,Mobile,Social Ads,5,237.84,11.89,225.95,1,,0
203854,10982,2024-10-31,2024,10,Mobile,Email,15,121.19,15.4,103.01,1,B,1
203855,10982,2024-11-09,2024,11,Mobile,Paid Search,0,132.38,0,128.41,1,B,0
203856,10983,2024-03-07,2024,3,Mobile,Influencer,0,17.78,0,17.78,0,,0
203857,10983,2024-03-16,2024,3,Mobile,Paid Search,0,87.89,0,87.89,1,,0
203858,10983,2023-11-12,2023,11,Mobile,Organic,15,50.82,7.62,43.2,0,,0
203859,10983,2024-04-24,2024,4,Desktop,Paid Search,0,167.98,0,167.98,1,,0
203860,10984,2022-08-19,2022,8,Desktop,Referral,5,59.16,2.96,56.2,1,,0
203861,10984,2024-09-13,2024,9,Mobile,Influencer,0,21.01,0,20.38,0,B,0
203862,10984,2023-04-25,2023,4,Mobile,Referral,0,155.62,0,155.62,1,,0
203863,10985,2023-03-21,2023,3,Mobile,Organic,15,18.22,2.73,15.49,0,,0
203864,10985,2024-04-22,2024,4,Mobile,Paid Search,0,83.28,0,83.28,1,,0
203865,10985,2023-12-11,2023,12,Mobile,Organic,0,129.1,0,129.1,1,,0
203866,10986,2024-12-16,2024,12,Desktop,Social Ads,0,47.31,0,45.89,0,B,0
203867,10986,2024-12-15,2024,12,Tablet,Social Ads,5,271.91,13.6,250.56,1,B,0
203868,10987,2024-11-11,2024,11,Tablet,Social Ads,15,250.51,37.58,212.93,1,A,0
203869,10987,2024-11-01,2024,11,Mobile,Social Ads,0,180.07,0,180.07,1,B,0
203870,10987,2024-10-28,2024,10,Mobile,Social Ads,10,94.72,9.47,85.25,1,A,1
203871,10988,2023-11-25,2023,11,Mobile,Paid Search,0,227.45,0,227.45,1,,0
203872,10988,2024-11-17,2024,11,Desktop,Paid Search,0,382.4,0,382.4,1,A,0
203873,10988,2024-04-19,2024,4,Mobile,Email,0,82.5,0,82.5,1,,0
203874,10988,2024-11-01,2024,11,Mobile,Organic,5,110.06,5.5,104.56,1,A,0
203875,10989,2024-08-02,2024,8,Mobile,Paid Search,10,118.13,11.81,106.32,1,A,0
203876,10989,2024-02-04,2024,2,Mobile,Paid Search,5,274.85,13.74,261.11,1,,0
203877,10989,2024-12-20,2024,12,Desktop,Paid Search,0,145.38,0,141.02,1,B,0
203878,10990,2024-12-25,2024,12,Mobile,Referral,0,37.03,0,37.03,0,B,0
203879,10991,2024-06-05,2024,6,Desktop,Referral,0,1283.17,0,1283.17,1,A,1
203880,10991,2023-06-04,2023,6,Mobile,Email,0,275.31,0,275.31,1,,0
203881,10991,2024-11-22,2024,11,Mobile,Social Ads,0,174.74,0,169.5,1,B,1
203882,10992,2024-09-11,2024,9,Mobile,Influencer,0,18.62,0,18.62,0,A,0
203883,10993,2022-10-09,2022,10,Mobile,Paid Search,0,92.42,0,92.42,1,,0
203884,10993,2024-12-10,2024,12,Mobile,Paid Search,0,352.54,0,341.96,1,B,0
203885,10993,2024-11-12,2024,11,Desktop,Social Ads,0,29.64,0,29.64,0,A,0
203886,10994,2024-02-22,2024,2,Mobile,Organic,0,164.38,0,164.38,1,,0
203887,10995,2024-11-01,2024,11,Desktop,Email,5,312.68,13.25,297.04,1,B,0
203888,10995,2024-12-20,2024,12,Desktop,Email,0,639.41,0,639.41,1,A,1
203889,10995,2024-12-20,2024,12,Desktop,Organic,20,417.65,83.53,324.1,1,B,0
203890,10995,2024-10-10,2024,10,Desktop,Email,0,519.91,0,519.91,1,B,0
203891,10995,2024-12-24,2024,12,Mobile,Social Ads,0,425.55,0,412.78,1,B,0
203892,10995,2024-12-27,2024,12,Desktop,Paid Search,5,1842.57,92.13,1750.44,1,A,1
203893,10995,2024-11-19,2024,11,Desktop,Email,0,222.72,0,216.04,1,B,0
203894,10995,2024-11-22,2024,11,Desktop,Organic,0,685.89,0,665.31,1,B,0
203895,10995,2024-12-12,2024,12,Mobile,Organic,5,1149.88,57.49,1059.62,1,B,0
203896,10995,2024-10-21,2024,10,Mobile,Email,0,1301.41,0,1301.41,1,B,0
203897,10995,2024-10-03,2024,10,Tablet,Social Ads,5,83.26,4.16,79.1,1,A,0
203898,10995,2024-11-09,2024,11,Mobile,Social Ads,5,591.59,25.07,562.01,1,B,0
203899,10995,2024-11-06,2024,11,Desktop,Referral,0,155.44,0,155.44,1,B,0
203900,10995,2024-10-02,2024,10,Desktop,Referral,0,736.58,0,736.58,1,B,0
203901,10995,2024-11-23,2024,11,Desktop,Influencer,15,484.29,72.64,411.65,1,A,0
203902,10995,2024-12-08,2024,12,Desktop,Referral,0,1668.77,0,1618.71,1,B,0
203903,10995,2024-11-07,2024,11,Desktop,Paid Search,5,583.3,29.16,554.14,1,A,0
203904,10995,2024-11-23,2024,11,Desktop,Email,15,484.6,72.69,411.91,1,A,0
203905,10995,2024-11-03,2024,11,Mobile,Influencer,0,236.41,0,236.41,1,B,0
203906,10995,2024-12-07,2024,12,Mobile,Email,5,303.12,15.16,279.32,1,B,0
203907,10995,2024-12-26,2024,12,Tablet,Organic,0,557.88,0,541.14,1,B,0
203908,10995,2024-11-15,2024,11,Desktop,Organic,0,144.06,0,144.06,1,A,0
203909,10995,2024-09-27,2024,9,Mobile,Referral,0,540.08,0,540.08,1,A,0
203910,10995,2024-10-12,2024,10,Desktop,Organic,0,1182.57,0,1182.57,1,A,0
203911,10995,2024-12-15,2024,12,Desktop,Organic,0,652.5,0,652.5,1,A,1
203912,10995,2024-11-25,2024,11,Mobile,Organic,0,24.64,0,24.64,0,A,0
203913,10995,2024-10-21,2024,10,Desktop,Social Ads,0,668.59,0,668.59,1,B,0
203914,10995,2024-11-10,2024,11,Mobile,Paid Search,0,772.62,0,772.62,1,A,0
203915,10995,2024-10-22,2024,10,Desktop,Email,0,1706.69,0,1706.69,1,B,0
203916,10995,2024-09-23,2024,9,Desktop,Organic,0,192.06,0,192.06,1,A,0
203917,10995,2024-12-22,2024,12,Mobile,Paid Search,0,217.59,0,217.59,1,A,0
203918,10995,2024-09-25,2024,9,Tablet,Email,0,622.76,0,622.76,1,A,1
203919,10996,2024-07-18,2024,7,Mobile,Social Ads,10,148.78,14.88,133.9,1,A,0
203920,10996,2024-12-11,2024,12,Desktop,Social Ads,0,578.44,0,578.44,1,A,1
203921,10996,2024-09-21,2024,9,Desktop,Organic,10,555.34,55.53,499.81,1,A,0
203922,10996,2024-12-03,2024,12,Mobile,Email,0,470.56,0,470.56,1,A,0
203923,10997,2024-04-02,2024,4,Desktop,Referral,15,92.74,13.91,78.83,1,,0
203924,10997,2024-10-25,2024,10,Tablet,Organic,5,18.74,0.94,17.27,0,B,0
203925,10998,2024-08-23,2024,8,Mobile,Paid Search,0,145.56,0,145.56,1,A,1
203926,10998,2024-12-01,2024,12,Desktop,Referral,0,460.18,0,446.37,1,B,0
203927,10998,2024-12-23,2024,12,Mobile,Social Ads,20,57.98,11.6,44.99,0,B,0
203928,10998,2024-07-25,2024,7,Mobile,Social Ads,0,175.29,0,175.29,1,A,1
203929,10999,2024-12-24,2024,12,Mobile,Social Ads,5,19.52,0.98,17.98,0,B,0
203930,10999,2024-07-15,2024,7,Desktop,Email,5,37.17,1.86,35.31,0,A,0
203931,10999,2024-12-24,2024,12,Desktop,Social Ads,0,158.23,0,153.48,1,B,0
203932,10999,2024-02-13,2024,2,Desktop,Influencer,0,101.64,0,101.64,1,,0
203933,11000,2024-12-28,2024,12,Tablet,Organic,5,1912.84,95.64,1817.2,1,A,0
203934,11000,2023-03-02,2023,3,Mobile,Email,0,78.53,0,78.53,1,,0
203935,11000,2024-12-16,2024,12,Mobile,Organic,0,1111.94,0,1111.94,1,A,0
203936,11000,2024-12-18,2024,12,Desktop,Email,0,733.34,0,733.34,1,A,1
203937,11000,2024-12-18,2024,12,Mobile,Paid Search,0,21.71,0,21.06,0,B,0
203938,11000,2024-09-15,2024,9,Mobile,Influencer,0,139.24,0,135.06,1,B,0
203939,11001,2024-11-26,2024,11,Mobile,Social Ads,5,201.84,10.09,186,1,B,0
